household;year;Aspiration_adaptation;Strategy_order;time_of_run;optimism;b_no;b_constant;remember_t3;remember_t2;remember_t1;income_outcome_t1start;income_outcome_t1end;income_outcome_t2;income_outcome_t3;leisure_outcome_t1start;leisure_outcome_t1end;leisure_outcome_t2;leisure_outcome_t3;food_outcome_t1start;food_outcome_t1end;food_outcome_t2;food_outcome_t3;satisficed;savings;value_of_consumed-products;food_purchases;costs_of_production;earnings_from_sales;maizecost;vegetablecost;coffeecost;supplementaryfeedcost;cowcost;maizesales;vegetablesales;coffeesales;buttersales;oxensales;bullsales;cowsales;test_maizecost;test_vegetablecost;test_coffeecost;test_feedcost;test_cowcost;test_maizesales;test_vegetablesales;test_coffeesales;test_buttersales;test_oxensales;test_bullsales;test_cowsales;income_threshold_mean;income_threshold_t1start;income_threshold_t1end;income_threshold_t2;income_threshold_t3;leisure_threshold_mean;leisure_threshold_t1start;leisure_threshold_t1end;leisure_threshold_t2;leisure_threshold_t3;food_threshold_mean;food_threshold_t1start;food_threshold_t1end;food_threshold_t2;food_threshold_t3;incomegap;leisuregap;foodgap;relativeimportanceincome;relativeimportanceleisure;relativeimportancefood;ew_income;ew_leisure;ew_food;chosen_strategy;income_expectation;leisure_expectation;food_expectation;maizeland;vegetableland;coffeeland;privatepasture;fallowland;farmland;unfertilisedland;moderatefertilisedland;highlyfertilisedland;veryhighlyfertilisedland;maizefertilisedland;vegetablefertilisedland;coffeefertilisedland;herd;on_supplementary_feed;adopted_feed
(household 58) ;1 ;no-experience ;defined-by-similarity ;04:19:34.701 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;61230.43961825723 ;61230.43961825723 ;61230.43961825723 ;61230.43961825723 ;10.5 ;9.472857142857142 ;10.5 ;10.5 ;10 ;16.75447409733124 ;10 ;10 ;no ;61230.43961825723 ;9382.505494505494 ;0 ;0 ;61230.43961825723 ;0 ;0 ;0 ;0 ;0 ;61230.43961825723 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;61230.43961825723 ;0 ;0 ;0 ;0 ;0 ;0 ;132289.72112046325 ;132289.72112046325 ;106927.5305004937 ;132289.72112046325 ;132289.72112046325 ;8.57153040912984 ;8.57153040912984 ;9.867918245477904 ;8.57153040912984 ;8.57153040912984 ;0.01 ;0.01 ;4.506 ;0.01 ;0.01 ;71059.28150220602 ;-1.9284695908701597 ;-9.99 ;51.32743362831859 ;17.699115044247787 ;30.973451327433626 ;0 ;0 ;0 ;stick to current ;61230.43961825723 ;8.48192808100469 ;16.75447409733124 ;2.59797443387648 ;0 ;0 ;0 ;1.29898721693824 ;3.8969616508147196 ;3.8969616508147196 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 59) ;1 ;no-experience ;defined-by-similarity ;04:19:34.701 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;67556.65865301348 ;45758.14073899255 ;67556.65865301348 ;67556.65865301348 ;-1.125 ;8.027982142857143 ;-1.125 ;-1.125 ;5 ;10.964324960753531 ;5 ;5 ;no ;38390.11436536618 ;13624.043956043955 ;7368.026373626373 ;11488.71114663904 ;57246.85188563159 ;0 ;0 ;11488.71114663904 ;0 ;0 ;0 ;0 ;53736.85188563159 ;0 ;0 ;0 ;3510 ;0 ;0 ;12916.477194495306 ;0 ;0 ;0 ;0 ;72097.13584750879 ;0 ;0 ;8376 ;3510 ;84079.76814454215 ;84079.76814454215 ;80848.35728058136 ;84079.76814454215 ;84079.76814454215 ;0.8887243114072234 ;0.8887243114072234 ;0.026984586844334135 ;0.8887243114072234 ;0.8887243114072234 ;9.440185395641866 ;9.440185395641866 ;7.91411123738512 ;9.440185395641866 ;9.440185395641866 ;16523.109491528667 ;2.0137243114072234 ;4.4401853956418655 ;23.11111111111111 ;38.666666666666664 ;38.22222222222222 ;0 ;0 ;0 ;sell cow ;71066.65865301348 ;11.333974406811008 ;10.964324960753531 ;0 ;0 ;0.578980554686239 ;0 ;0 ;0.578980554686239 ;0.578980554686239 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 60) ;1 ;no-experience ;defined-by-similarity ;04:19:34.702 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;5859.1117652843695 ;5859.1117652843695 ;5859.1117652843695 ;5859.1117652843695 ;8.25 ;10.808000000000002 ;8.25 ;8.25 ;0 ;16.75447409733124 ;0 ;0 ;no ;5859.1117652843695 ;9382.505494505494 ;0 ;0 ;5859.1117652843695 ;0 ;0 ;0 ;0 ;0 ;5859.1117652843695 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;5859.1117652843695 ;0 ;0 ;0 ;0 ;0 ;0 ;22007.372217020136 ;22007.372217020136 ;15841.023624590049 ;22007.372217020136 ;22007.372217020136 ;7.288030428725207 ;7.288030428725207 ;8.085318257235125 ;7.288030428725207 ;7.288030428725207 ;0.01 ;0.01 ;0.006 ;0.01 ;0.01 ;16148.260451735767 ;-0.9619695712747927 ;0.01 ;14.705882352941178 ;45.588235294117645 ;39.705882352941174 ;0 ;0 ;0 ;stick to current ;5859.1117652843695 ;11.571498645466402 ;16.75447409733124 ;0.560765903597861 ;0 ;0 ;0 ;0 ;0.560765903597861 ;0.560765903597861 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0
(household 61) ;1 ;no-experience ;defined-by-similarity ;04:19:34.702 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;1005.0972897796805 ;1005.0972897796805 ;1005.0972897796805 ;1005.0972897796805 ;3.75 ;9.384428571428572 ;3.75 ;3.75 ;8.75999987125396 ;14.660164835164835 ;8.75999987125396 ;8.75999987125396 ;no ;1005.0972897796805 ;8209.692307692309 ;0 ;0 ;1005.0972897796805 ;0 ;0 ;0 ;0 ;0 ;1005.0972897796805 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1005.0972897796805 ;0 ;0 ;0 ;0 ;0 ;0 ;80814.66110424242 ;80814.66110424242 ;48941.09044294631 ;80814.66110424242 ;80814.66110424242 ;4.662101976902462 ;4.662101976902462 ;4.484761186141477 ;4.662101976902462 ;4.662101976902462 ;9.593347231998344 ;9.593347231998344 ;9.698008281263288 ;9.593347231998344 ;9.593347231998344 ;79809.56381446274 ;0.9121019769024619 ;0.8333473607443835 ;37.410071942446045 ;12.949640287769784 ;49.64028776978417 ;0 ;0 ;0 ;stick to current ;1005.0972897796805 ;12.094663792543495 ;14.660164835164835 ;0.339028314844444 ;0 ;0 ;0 ;0 ;0.339028314844444 ;0.339028314844444 ;0 ;0 ;0 ;0 ;0 ;0 ;2 ;0 ;0
(household 62) ;1 ;no-experience ;defined-by-similarity ;04:19:34.702 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;77973.9999814734 ;28359.86936215614 ;77973.9999814734 ;77973.9999814734 ;8.5 ;10.880571428571429 ;8.5 ;8.5 ;28 ;71.62684235396135 ;28 ;28 ;no ;28359.86936215614 ;40111.03171821836 ;0 ;0 ;28359.86936215614 ;0 ;0 ;0 ;0 ;0 ;24849.86936215614 ;0 ;0 ;0 ;0 ;0 ;3510 ;0 ;0 ;0 ;0 ;0 ;24849.86936215614 ;0 ;0 ;0 ;26190 ;0 ;3510 ;92316.83574767964 ;92316.83574767964 ;90478.40144027081 ;92316.83574767964 ;92316.83574767964 ;7.925080743907971 ;7.925080743907971 ;8.580048446344783 ;7.925080743907971 ;7.925080743907971 ;71.62684235396135 ;71.62684235396135 ;55.57610541237681 ;71.62684235396135 ;71.62684235396135 ;14342.835766206234 ;-0.5749192560920289 ;43.62684235396135 ;54.14364640883977 ;6.629834254143646 ;39.226519337016576 ;0 ;0 ;0 ;sell cow ;54549.86936215614 ;8.54015368426183 ;71.62684235396135 ;2.39002579397993 ;0 ;0 ;0 ;0 ;2.39002579397993 ;2.39002579397993 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0
(household 63) ;1 ;no-experience ;defined-by-similarity ;04:19:34.702 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;33733.12087912088 ;30014.344019884426 ;33733.12087912088 ;33733.12087912088 ;12.75 ;10.918839285714286 ;12.75 ;12.75 ;9.32800006866456 ;19.206528535920672 ;9.32800006866456 ;9.32800006866456 ;no ;30014.344019884426 ;10755.655980115574 ;0 ;0 ;30014.344019884426 ;0 ;0 ;0 ;0 ;0 ;30014.344019884426 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;30014.344019884426 ;0 ;0 ;0 ;0 ;0 ;0 ;73135.40096355273 ;73135.40096355273 ;59061.14497373604 ;73135.40096355273 ;73135.40096355273 ;15.608242864331766 ;15.608242864331766 ;15.10244571859906 ;15.608242864331766 ;15.608242864331766 ;19.20652853592067 ;19.20652853592067 ;15.721517152451453 ;19.20652853592067 ;19.20652853592067 ;39402.280084431855 ;2.858242864331766 ;9.878528467256109 ;50.495049504950494 ;5.9405940594059405 ;43.56435643564357 ;0 ;0 ;0 ;stick to current ;30014.344019884426 ;10.090267857142859 ;19.206528535920672 ;1.5 ;0 ;0 ;0 ;0 ;1.5 ;1.5 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0
(household 64) ;1 ;no-experience ;defined-by-similarity ;04:19:34.702 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;226707.1965125136 ;209091.9434067444 ;226707.1965125136 ;226707.1965125136 ;13.25 ;9.223428571428572 ;13.25 ;13.25 ;10 ;6.282927786499215 ;10 ;10 ;no ;204869.81593421692 ;7756.879120879121 ;4222.1274725274725 ;0 ;209091.9434067444 ;0 ;0 ;0 ;0 ;0 ;0 ;209091.9434067444 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;209091.9434067444 ;0 ;0 ;0 ;8376 ;0 ;231966.8850920662 ;231966.8850920662 ;241198.36948587085 ;231966.8850920662 ;231966.8850920662 ;12.694722964820663 ;12.694722964820663 ;14 ;12.694722964820663 ;12.694722964820663 ;0.01 ;0.01 ;4.506 ;0.01 ;0.01 ;5259.688579552603 ;-0.555277035179337 ;-9.99 ;33.55263157894737 ;3.9473684210526314 ;62.5 ;0 ;0 ;0 ;abandon land ;217467.9434067444 ;11.759887969473239 ;6.282927786499215 ;0 ;0.469377949455804 ;0 ;0 ;0.469377949455804 ;0.938755898911608 ;0.938755898911608 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0
(household 65) ;1 ;no-experience ;defined-by-similarity ;04:19:34.703 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;26584.64254949486 ;22203.664489437946 ;26584.64254949486 ;26584.64254949486 ;6.25 ;10.385125 ;6.25 ;6.25 ;5 ;16.75447409733124 ;5 ;5 ;no ;10944.657896031353 ;21117.01098901099 ;11259.006593406593 ;3902.794142048111 ;26106.458631486057 ;0 ;0 ;3902.794142048111 ;0 ;0 ;0 ;0 ;22596.458631486057 ;0 ;0 ;0 ;3510 ;0 ;0 ;4387.816081991196 ;0 ;0 ;0 ;0 ;22596.458631486057 ;0 ;0 ;8376 ;3510 ;57424.99711904237 ;57424.99711904236 ;46418.0874186981 ;57424.99711904236 ;57424.99711904236 ;6.774524117336288 ;6.774524117336288 ;6.877214470401773 ;6.774524117336288 ;6.774524117336288 ;2.625933933182324 ;2.625933933182324 ;3.825560359909395 ;2.625933933182324 ;2.625933933182324 ;30840.354569547508 ;0.5245241173362878 ;-2.374066066817676 ;50.505050505050505 ;34.34343434343434 ;15.151515151515152 ;0 ;0 ;0 ;sell cow ;30094.64254949486 ;12.235102768563266 ;16.75447409733124 ;0 ;0 ;0.196683673942857 ;0 ;0 ;0.196683673942857 ;0.196683673942857 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 66) ;1 ;no-experience ;defined-by-similarity ;04:19:34.703 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;11766.283713944411 ;15276.283713944411 ;11766.283713944411 ;11766.283713944411 ;10.666666666666663 ;7.727285714285714 ;10.666666666666663 ;10.666666666666663 ;10 ;8.37723704866562 ;10 ;10 ;no ;15276.283713944411 ;4691.252747252747 ;0 ;0 ;15276.283713944411 ;0 ;0 ;0 ;0 ;0 ;11766.283713944411 ;0 ;0 ;0 ;0 ;0 ;3510 ;0 ;0 ;0 ;0 ;0 ;11766.283713944411 ;0 ;0 ;0 ;0 ;0 ;3510 ;46127.05045606544 ;46127.05045606544 ;32971.057944914246 ;46127.05045606544 ;46127.05045606544 ;13.229173911636607 ;13.229173911636607 ;12.737504346981964 ;13.229173911636607 ;13.229173911636607 ;0.01 ;0.01 ;4.506 ;0.01 ;0.01 ;34360.76674212103 ;2.562507244969945 ;-9.99 ;60.95890410958904 ;15.068493150684931 ;23.972602739726025 ;0 ;0 ;0 ;sell cow ;15276.283713944411 ;11.612168595869406 ;8.37723704866562 ;0.6055017093891523 ;0 ;0 ;0 ;0 ;0.6055017093891523 ;0.6055017093891523 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0
(household 67) ;1 ;no-experience ;defined-by-similarity ;04:19:34.703 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;63863.11668107183 ;63863.11668107183 ;63863.11668107183 ;63863.11668107183 ;8 ;10.999339285714285 ;8 ;8 ;0 ;14.660164835164835 ;0 ;0 ;no ;63863.11668107183 ;8209.692307692309 ;0 ;0 ;63863.11668107183 ;0 ;0 ;0 ;0 ;0 ;63863.11668107183 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;63863.11668107183 ;0 ;0 ;0 ;0 ;0 ;0 ;121488.63513956236 ;121488.63513956236 ;101631.58359021976 ;121488.63513956236 ;121488.63513956236 ;11.092620671670723 ;11.092620671670723 ;10.255572403002434 ;11.092620671670723 ;11.092620671670723 ;5.474339770884587 ;5.474339770884587 ;3.2846038625307528 ;5.474339770884587 ;5.474339770884587 ;57625.51845849054 ;3.0926206716707227 ;5.474339770884587 ;37.77777777777778 ;7.777777777777778 ;54.44444444444444 ;0 ;0 ;0 ;stick to current ;63863.11668107183 ;8.262260634028888 ;14.660164835164835 ;2.65168539325843 ;0 ;0 ;0 ;0 ;2.65168539325843 ;2.65168539325843 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0
(household 68) ;1 ;no-experience ;defined-by-similarity ;04:19:34.703 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;192511.68680035157 ;113928.02292368912 ;192511.68680035157 ;192511.68680035157 ;-8 ;10.570571428571428 ;-8 ;-8 ;14.5450001358986 ;82.29673101994278 ;14.5450001358986 ;14.5450001358986 ;no ;113928.02292368912 ;46086.16937116796 ;0 ;0 ;113928.02292368912 ;0 ;0 ;0 ;0 ;0 ;113928.02292368912 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;113928.02292368912 ;0 ;0 ;0 ;0 ;41880 ;0 ;241719.38380634287 ;241719.38380634287 ;231661.88934396394 ;241719.38380634287 ;241719.38380634287 ;0.01 ;0.01 ;0.01 ;0.01 ;0.01 ;82.2967310199428 ;82.2967310199428 ;45.625 ;82.2967310199428 ;82.2967310199428 ;49207.6970059913 ;8.01 ;67.75173088404419 ;45.625 ;53.125 ;1.25 ;0 ;0 ;0 ;stick to current ;155808.0229236891 ;2.471776986122456 ;82.29673101994278 ;5.88720354285714 ;0 ;0 ;0 ;0 ;5.88720354285714 ;5.88720354285714 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0
(household 69) ;1 ;no-experience ;defined-by-similarity ;04:19:34.703 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;31939.51201257787 ;14479.51201257787 ;31939.51201257787 ;31939.51201257787 ;19.75 ;17.291553571428572 ;19.75 ;19.75 ;14 ;9.424391679748823 ;14 ;14 ;no ;14479.51201257787 ;5277.65934065934 ;0 ;0 ;14479.51201257787 ;0 ;0 ;0 ;0 ;0 ;14479.51201257787 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;14479.51201257787 ;0 ;0 ;0 ;17460 ;0 ;0 ;54896.92791779386 ;54896.92791779386 ;47310.93715633636 ;54896.92791779386 ;54896.92791779386 ;22.601447854241073 ;22.601447854241073 ;21 ;22.601447854241073 ;22.601447854241073 ;6.4460269157811165 ;6.4460269157811165 ;10.167616149468671 ;6.4460269157811165 ;6.4460269157811165 ;22957.41590521599 ;2.851447854241073 ;-7.5539730842188835 ;10.179640718562874 ;52.69461077844312 ;37.12574850299401 ;0 ;0 ;0 ;stick to current ;31939.51201257787 ;17.814046067499465 ;9.424391679748823 ;0.726901079957219 ;0 ;0 ;0 ;0 ;0.726901079957219 ;0.726901079957219 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0
(household 70) ;1 ;no-experience ;defined-by-similarity ;04:19:34.704 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;9039.25347513359 ;5791.052175218143 ;9039.25347513359 ;9039.25347513359 ;3 ;8.68442857142857 ;3 ;3 ;14.2140000015497 ;53.03958566165314 ;14.2140000015497 ;14.2140000015497 ;no ;-26821.584349943747 ;57551.365074827336 ;32612.63652516189 ;2047.381637995393 ;7838.433813213536 ;0 ;0 ;2047.381637995393 ;0 ;0 ;0 ;0 ;7838.433813213536 ;0 ;0 ;0 ;0 ;0 ;0 ;2072.4641300439775 ;0 ;0 ;0 ;0 ;11111.717605177568 ;0 ;0 ;0 ;0 ;100340.0430918162 ;100340.0430918162 ;64271.689918899836 ;100340.0430918162 ;100340.0430918162 ;3.701819650972886 ;3.701819650972886 ;3.571091790583732 ;3.701819650972886 ;3.701819650972886 ;53.039585661653135 ;53.03958566165314 ;13.035714285714286 ;53.03958566165314 ;53.03958566165314 ;91300.78961668261 ;0.7018196509728858 ;38.825585660103435 ;65.38461538461539 ;24.615384615384617 ;10 ;0 ;0 ;0 ;stick to current ;9039.25347513359 ;12.28356255208189 ;53.03958566165314 ;0.0928981186984615 ;0 ;0.0928981186984615 ;0 ;0 ;0.185796237396923 ;0.185796237396923 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0
(household 71) ;1 ;no-experience ;defined-by-similarity ;04:19:34.704 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;2134.0870577667215 ;2134.0870577667215 ;2134.0870577667215 ;2134.0870577667215 ;11 ;11.085125000000001 ;11 ;11 ;23 ;10.471546310832025 ;23 ;23 ;no ;2134.0870577667215 ;5864.065934065934 ;0 ;0 ;2134.0870577667215 ;0 ;0 ;0 ;0 ;0 ;2134.0870577667215 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;2134.0870577667215 ;0 ;0 ;0 ;0 ;0 ;0 ;27880.260538247217 ;27880.260538247217 ;17688.495498943357 ;27880.260538247217 ;27880.260538247217 ;12.004791490709659 ;12.004791490709659 ;12.152874894425796 ;12.004791490709659 ;12.004791490709659 ;0.01 ;0.01 ;10.356 ;0.01 ;0.01 ;25746.173480480495 ;1.0047914907096587 ;-22.99 ;38.37837837837838 ;19.45945945945946 ;42.16216216216216 ;0 ;0 ;0 ;stick to current ;2134.0870577667215 ;12.254626867416908 ;10.471546310832025 ;0.294266114489796 ;0 ;0 ;0 ;0 ;0.294266114489796 ;0.294266114489796 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0
(household 72) ;1 ;no-experience ;defined-by-similarity ;04:19:34.704 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;49739.41164043509 ;42678.01474029843 ;49739.41164043509 ;49739.41164043509 ;2.375 ;-0.530857142857143 ;2.375 ;2.375 ;2.73100003600121 ;17.845410477088613 ;2.73100003600121 ;2.73100003600121 ;no ;42678.01474029843 ;9993.429867169623 ;0 ;0 ;42678.01474029843 ;0 ;0 ;0 ;0 ;0 ;25218.01474029843 ;0 ;0 ;0 ;17460 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;25218.01474029843 ;0 ;0 ;0 ;17460 ;0 ;0 ;61057.34958531776 ;61057.34958531775 ;59017.14498938645 ;61057.34958531775 ;61057.34958531775 ;1.5550497007038593 ;1.555049700703859 ;2.0017798204223154 ;1.555049700703859 ;1.555049700703859 ;17.845410477088613 ;17.845410477088613 ;11.936196302453713 ;17.845410477088613 ;17.845410477088613 ;11317.937944882666 ;-0.8199502992961407 ;15.114410441087404 ;54.45544554455446 ;16.831683168316832 ;28.71287128712871 ;0 ;0 ;0 ;stick to current ;42678.01474029843 ;3.9509006756720835 ;17.845410477088613 ;1.2954909715771912 ;0 ;0 ;0 ;0 ;1.2954909715771912 ;1.2954909715771912 ;0 ;0 ;0 ;0 ;0 ;0 ;2 ;0 ;0
(household 73) ;1 ;no-experience ;defined-by-similarity ;04:19:34.704 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;12920.031399388894 ;12920.031399388894 ;12920.031399388894 ;12920.031399388894 ;19.375 ;14.33357142857143 ;19.375 ;19.375 ;6.342000246048 ;9.424391679748823 ;6.342000246048 ;6.342000246048 ;no ;8629.905175485686 ;9932.764527245346 ;4290.126223903208 ;0 ;12920.031399388894 ;0 ;0 ;0 ;0 ;0 ;0 ;12920.031399388894 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;12920.031399388894 ;0 ;0 ;0 ;0 ;0 ;44101.41153900768 ;44101.41153900768 ;32274.861053129607 ;44101.41153900768 ;44101.41153900768 ;23.24355481587343 ;23.24355481587343 ;21 ;23.24355481587343 ;23.24355481587343 ;0.01 ;0.01 ;2.8599001107216004 ;0.01 ;0.01 ;31181.380139618785 ;3.8685548158734306 ;-6.3320002460480005 ;38.4 ;56.00000000000001 ;5.6000000000000005 ;0 ;0 ;0 ;stick to current ;12920.031399388894 ;19.149294952796826 ;9.424391679748823 ;0.06263996151851854 ;0.03131998075925927 ;0 ;0 ;0 ;0.09395994227777782 ;0.09395994227777782 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 74) ;1 ;no-experience ;defined-by-similarity ;04:19:34.704 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;0 ;0 ;5.25 ;11.041571428571428 ;5.25 ;5.25 ;12 ;12.155851430925358 ;12 ;12 ;no ;-1345.017634872478 ;7928.1248303786 ;1345.017634872478 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;233469.00905209465 ;233469.00905209468 ;140081.4054312568 ;233469.00905209468 ;233469.00905209468 ;9.752003307467593 ;9.752003307467593 ;8.213701984480556 ;9.752003307467593 ;9.752003307467593 ;12.15585143092536 ;12.15585143092536 ;12.693510858555216 ;12.15585143092536 ;12.15585143092536 ;233469.00905209465 ;4.502003307467593 ;0.15585143092535958 ;22.123893805309734 ;49.557522123893804 ;28.31858407079646 ;0 ;0 ;0 ;stick to current ;0 ;12.352017272373644 ;12.155851430925358 ;0.209213714946939 ;0 ;0 ;0 ;0 ;0.209213714946939 ;0.209213714946939 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0
(household 75) ;1 ;no-experience ;defined-by-similarity ;04:19:34.705 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;0 ;0 ;10.875 ;12.787142857142857 ;10.875 ;10.875 ;1 ;6.282927786499215 ;1 ;1 ;no ;-4222.1274725274725 ;7036.879120879121 ;4222.1274725274725 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;19805.463362345974 ;19805.46336234597 ;11883.278017407582 ;19805.46336234597 ;19805.46336234597 ;12.53927304526616 ;12.53927304526616 ;14 ;12.53927304526616 ;12.53927304526616 ;0.01 ;0.01 ;0.456 ;0.01 ;0.01 ;19805.463362345974 ;1.6642730452661603 ;-0.99 ;44.44444444444444 ;20.37037037037037 ;35.18518518518518 ;0 ;0 ;0 ;stick to current ;0 ;12.787142857142857 ;6.282927786499215 ;0 ;0 ;0 ;0.215752187831193 ;0 ;0.215752187831193 ;0.215752187831193 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 76) ;1 ;no-experience ;defined-by-similarity ;04:19:34.705 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;5150.699955055797 ;8821.834965082595 ;5150.699955055797 ;5150.699955055797 ;-3.5 ;8.561696428571429 ;-3.5 ;-3.5 ;5.51799988746642 ;41.827302574920296 ;5.51799988746642 ;5.51799988746642 ;no ;-17154.89602826704 ;46750.56526974673 ;25976.730993349636 ;1296.5944866025122 ;10118.429451685108 ;0 ;0 ;1296.5944866025122 ;0 ;0 ;0 ;0 ;6608.429451685109 ;0 ;0 ;0 ;3510 ;0 ;0 ;1457.7294966293123 ;0 ;0 ;0 ;0 ;6608.429451685109 ;0 ;0 ;0 ;3510 ;17002.8799300464 ;17002.8799300464 ;12519.542937802948 ;17002.8799300464 ;17002.8799300464 ;0.01 ;0.01 ;0.01 ;0.01 ;0.01 ;41.827302574920296 ;41.827302574920296 ;27.57948149431207 ;41.827302574920296 ;41.827302574920296 ;11852.179974990606 ;3.51 ;36.30930268745388 ;69.87951807228916 ;18.072289156626507 ;12.048192771084338 ;0 ;0 ;0 ;sell cow ;8660.699955055796 ;12.275410162104444 ;41.827302574920296 ;0.0653426642444445 ;0 ;0.0653426642444445 ;0 ;0 ;0.130685328488889 ;0.130685328488889 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0
